Date,AIRR,ARKW,FDN,FTEC,GLD,IGM,IYW,MGK,PHO,PSI,SCHG,SOXX,SPY,VGT,VPU,VUG,XAR,XLK,XLV,XLY
2015-08-31,-0.047510014672501044,-0.07627473665647644,-0.054964827449887954,-0.057762873670102355,0.03707232801234017,-0.054317567689621815,-0.05864749843501438,-0.06533893047369954,-0.07766584404582122,-0.04522016770521087,-0.05990952711838937,-0.0516335872194309,-0.06095012746344275,-0.05798971913799644,-0.03595525268227451,-0.06295799657833223,-0.039765038094914384,-0.055190281535038466,-0.0796448461390421,-0.0653203413616652
2015-09-30,-0.08112977628083506,-0.029197052345843022,-0.03448780651507699,-0.018488475388737546,-0.01801138660144541,-0.015218450684617357,-0.017289327050100334,-0.03102801076348327,-0.06508868650523458,-0.021188153105511698,-0.03773583242770384,-0.018790601232521298,-0.03055594345162349,-0.02286492497190229,0.0173903131639892,-0.03185631372743114,-0.06051764993106623,-0.01814565126877321,-0.06043402803145059,-0.009602576533314422
2015-10-31,0.09614128650727971,0.07706763800424299,0.1260784299913844,0.107402447722039,0.022833636790845047,0.11266200292366291,0.10455001191466096,0.09812238996664013,0.11051599071249396,0.07342962651323193,0.08283312180004865,0.099189760839417,0.08505968469257552,0.1045999908447266,0.019458237511376986,0.08973975389212097,0.08395108474291524,0.10506332976908617,0.07715525776765753,0.09035818598770184
2015-11-30,0.07243440843230164,0.04406632746596162,0.025268779769635374,0.010444712215740504,-0.06752062833262484,0.012813588361563877,0.009703453027435804,0.001522394359376511,-0.02937308601406685,0.052194491631649687,0.00258683282356742,0.023118177631248127,0.003655123322252374,0.011859474646491286,-0.02130132061011336,0.001463958563222123,0.011275427496423296,0.0071018911284563835,-0.0032239380339987855,-0.0023465782208444974
2015-12-31,-0.081451019588896,-0.031759307111979274,-0.021893002040773046,-0.03012405314168365,-0.004513334897339294,-0.02070243619536538,-0.02964645677232214,-0.02899901572599195,-0.021228515190214514,-0.05186020790100365,-0.02635452515137693,-0.019321039689674135,-0.023096493688393394,-0.031135329981732962,0.012067695033338932,-0.02795795014997393,-0.03344905953173005,-0.02570512458943841,0.012937676290940558,-0.03243371077964141
2016-01-31,-0.07995158268922287,-0.1798446181775346,-0.11446187971673172,-0.05876980195518333,0.05410997351969926,-0.06766643507605274,-0.05624588163810085,-0.05575622835225935,-0.06183664734056893,-0.05984930131164812,-0.0704145578605001,-0.07580143991234012,-0.0497865999881445,-0.058731189921336746,0.04694981388679764,-0.06006203051327563,-0.08188354280623356,-0.03712351353286736,-0.07719002711120171,-0.05181682269701815
2016-02-29,0.03884135410706846,0.015102912814305203,-0.011200209886295776,-0.010029099562364974,0.10930343875618398,-0.0069767926692168025,-0.012573054604514411,-0.005866683999269817,0.008362030345888671,-0.01096126323562252,0.001221697370150432,0.01734318162020676,-0.0008259532371522882,-0.009712526840042202,0.01779540436413174,-0.004000015258789014,0.025746653339714376,-0.006547052540607723,-0.003610619217121025,0.004452865043002019
2016-03-31,0.11343472700528312,0.07257644126928753,0.04530841881999792,0.08496733166853798,-0.008428860461434318,0.07982041888190294,0.08782837701877,0.0664528609105044,0.07121946753525155,0.10059672327512237,0.06609721620963227,0.08464542859896995,0.06178966142137243,0.08510002110290182,0.07433312732163344,0.06877508613517613,0.04578318531975789,0.08274345346944711,0.02340322125623162,0.0626006969355335
2016-04-30,0.030734258674256942,0.0024165894523899834,0.01713278888943881,-0.046987992091627184,0.051088083708025867,-0.03244171589818745,-0.057327200190812166,-0.007578458730095328,0.045537342517790735,-0.0538342140231346,-0.004387629726637088,-0.04627812214975047,0.003941210304374776,-0.04674513990915219,-0.019529419677864035,-0.007890994476017155,0.044738823625925184,-0.05027050296559166,0.029654797468724903,0.0012642032370431266
2016-05-31,0.008337883165368654,0.05824494679058234,0.053268134558093205,0.05499373299722854,-0.06138296703293311,0.05379663932532974,0.05680482624105965,0.021818218809185552,0.011759602287888082,0.09701186475453993,0.020118855707738303,0.08686200465962335,0.01701155661167464,0.05344309937693392,0.01631415361590105,0.02490291864613603,0.025363004447441995,0.048896214250343295,0.022352737328115824,0.000505062084200425
2016-06-30,0.0018619132208059774,0.017860406377885996,-0.014215430063817425,-0.02995805775917737,0.08969501879279118,-0.025259259439575188,-0.025996832767110734,-0.009964459512171286,0.017649584825288445,-0.01343292966933085,-0.014462818059509996,-0.014004461351970532,-0.0017155957712269299,-0.02636604766072248,0.06859541175410921,-0.009608286548899336,0.0007169907666413344,-0.01855622811286084,0.0050455587673507996,-0.014891473207816808
2016-07-31,0.05657282553134446,0.07793192524217951,0.07487512050518186,0.07936996942705199,0.01984656031160892,0.07464996302365856,0.08406153663312388,0.0472082732401955,0.03426401836734816,0.12481094685476268,0.04993327369794276,0.11063652811379754,0.03647126000320067,0.07573070209810129,-0.00890826762503416,0.047854524522881636,0.03564387960780291,0.07101687587984529,0.04866821793789722,0.045606012033449606
2016-08-31,0.020175860899520615,0.0124164193407581,0.019994880274500693,0.021745302001226152,-0.03256316550912575,0.0208985630737053,0.02137915096929688,-0.0027459709334040072,-0.003271980417575926,0.06624076480706909,0.0027228448985920917,0.047115324199554554,0.001197539478041465,0.023350716255789772,-0.05428272365073916,-0.0031158058258335952,0.014873756743180033,0.011625423178855732,-0.03244674083818233,-0.012987076112695561
2016-09-30,0.039959438856465246,0.05172279041515826,0.03149105695434229,0.023522827614776975,0.006892135107908315,0.024448870159166303,0.02084584637160014,0.0036714052475805836,0.009848164253313696,0.034374050385764354,0.004344638965916081,0.037557429322748304,-0.004968266661126042,0.02103658808867004,-0.003354459666187637,0.00276832960618556,-0.00630536690457606,0.016812025380116058,-0.008933500643140357,-0.006454774811632702
2016-10-31,-0.045738236388842446,-0.0359190908104271,-0.0025747804163651633,-0.0071134973176572025,-0.02944919584699579,-0.005986645751720143,-0.003445408925288884,-0.02217652454230834,-0.04022753947847313,-0.01951217640020686,-0.025594776147470633,-0.01442609840338771,-0.01733703165553202,-0.005400029168790232,0.008975309393135733,-0.02591507381230218,0.00034300218303262575,-0.007534546244223672,-0.065871584520804,-0.02423791128455499
2016-11-30,0.17118040029176496,0.024271860766015063,-0.017578369170230368,0.00606220447659811,-0.08356570639157301,0.00040702110474288844,0.0029513965285772326,0.009703084196530876,0.050380973091769254,0.10167911617879088,0.027746947130879995,0.07201865008835351,0.03683839905261266,0.005262255654813863,-0.04540401787450099,0.012159461185332177,0.11143493564129159,0.0016870905555428362,0.020635382675973757,0.04801536585487365
2016-12-31,0.031849892661709234,-0.008886271097219622,-0.0011260803297364896,0.010955944789594607,-0.019149882681417818,0.007240445273093199,0.011013935864337077,0.008567764735874395,-0.008867364695291258,0.018628222314799325,0.004859619350072064,0.02797792051311876,0.014293465045340126,0.009555476032068189,0.038730398205973904,0.006955146588642158,-0.02252048215230118,0.018105276007401416,0.002763671874999929,-0.005497824760307912
2017-01-31,0.012685038023177109,0.09942223181913645,0.0690216006570663,0.04172313524502269,0.05419215772584596,0.047976726926928226,0.04715175192470111,0.03627592711024885,0.030093524462230903,0.04682739184179563,0.035285641078200314,0.041883959405925486,0.017894689848539702,0.04312755443431704,0.011681151061081918,0.035252961848169395,0.015938114858086605,0.03556660874679474,0.022918394918872043,0.0421375950967926
2017-02-28,0.004592847578240633,0.023921705101919155,0.010194548674895554,0.04967489751659748,0.031847686784806095,0.04377649560829111,0.049475824476906016,0.04719178347900921,0.025266458412006143,0.04208573875467647,0.04186854698245224,0.02815581400781575,0.03929153293794019,0.04939247468631991,0.04951044249571268,0.04384366517661764,0.06989748667255635,0.04532740734962948,0.06338629372499582,0.018153965369402725
2017-03-31,-0.005818761128677963,0.023362826457065777,0.021227257284408108,0.019573857868691924,-0.00427746474772539,0.02237322898813887,0.02285285215243049,0.012482813079589539,0.0023104110464939875,0.06096013810812906,0.004317474531100096,0.041305371654413836,-0.0030870542722996053,0.019774472803101517,-0.00871330284485361,0.00987799808540002,-0.02976183949051414,0.018338164797550016,-0.00840108376269666,0.018293321192729417
2017-04-30,0.017976601329610098,0.04808022819041491,0.04770555320952341,0.022600249591507637,0.01726748147982482,0.026000221509205,0.022490261049809668,0.024135383770665042,0.026507822070976017,0.017476692799900384,0.022486782748763146,-0.005698052380983865,0.009926174104371466,0.023372395891928743,0.0066589720171306155,0.022768342591535706,0.027981371628790663,0.02007127494392269,0.015330814689231476,0.02399091169489509
2017-05-31,-0.05954828501944909,0.1623763071790716,0.02656119508215049,0.0456273309267865,-0.0012419798017191397,0.04406587659521266,0.043339772399953125,0.02978989898329476,0.006736538540471404,0.06517645745722933,0.02328587682981631,0.08728241111742552,0.01411290568090573,0.04409218287196559,0.04004234455377431,0.028047881179860124,0.025182000491746237,0.03953655147024726,0.007682143457677926,0.010992732844790076
2017-06-30,0.035371156307222984,-0.0036627374491915443,0.000527990506645315,-0.02909088134765625,-0.02155534773928114,-0.024811196013332593,-0.03106793219383408,-0.008718098489479686,0.0026022191753489743,-0.0781975012089986,-0.001264191180477603,-0.05263872181276763,0.0014910561908187958,-0.028153476970778635,-0.0310379586969729,-0.006879278189605209,-0.0004259375147932509,-0.03201835481476478,0.04153517293193576,-0.015595889629269277
2017-07-31,0.008435291887903595,0.05012678153191219,0.04359304386676466,0.04143259380118858,0.02313170169958645,0.043072479142857834,0.03642997633424305,0.026484125430116023,0.009269559005001815,0.0754852769412655,0.02674048427701914,0.04835945026893218,0.02055418179477564,0.04132354072387168,0.026518455475646352,0.02542508921328901,0.0362215251007616,0.04459061718342605,0.008202947291800822,0.019301611178701883
2017-08-31,-0.010455876269152675,0.11804619997130428,0.016688518768564586,0.030793411557632044,0.04198757511241591,0.020945183203317175,0.03438986127683652,0.013143788201291029,-0.004775869362451557,0.015374300912422756,0.010325137544263674,0.02905162750904977,0.0029177015368049286,0.031092304955204764,0.028987991297976023,0.011744827889134557,0.04112405929404628,0.02921626991078763,0.017524114865124174,-0.018607672251367835
2017-09-30,0.10059176176941342,-0.013106818095330985,0.01830485504111956,0.006541631772085665,-0.03369891808976022,0.008115252545312979,0.0008679143376697507,0.0063425300556800845,0.05204872054153209,0.084265949198854,0.0077791664921076364,0.04839666575542689,0.015111681891648354,0.005091947270501107,-0.03239707998189523,0.007207867422196701,0.050691326638752754,0.004589437951094677,0.005412749864075916,0.004684342536144692
2017-10-31,0.029953869119557996,0.062346282757633986,0.049531063546237375,0.07430676595567798,-0.007484813689786707,0.07541220436371598,0.07784150421209546,0.030271181550737047,0.026315789473684292,0.09492007143466785,0.030270924916572683,0.08923504794798065,0.02356405791355254,0.07395216677507488,0.0391334110515027,0.02892652608580515,0.01979942532878587,0.06514386443688669,-0.007585987044125497,0.021203330305177515
2017-11-30,0.011185725123892265,0.04850101251312555,0.013683340003046718,0.009276045232047725,0.003563440057186007,0.011437786774758374,0.008725810347572471,0.02493282469759972,0.0430769309019432,-0.05249538322901093,0.030556806822093163,-0.0009263539038982804,0.030565880053276206,0.010904850982585534,0.02892461623704934,0.024233089152485343,0.016466011458717178,0.014138195057376457,0.029096296296296398,0.050657721168887226
2017-12-31,0.010693178436749218,0.017222317587312297,0.008999042367379362,-0.0015983619895479917,0.021057003170010358,-0.000651276565081238,-0.0014110167333685197,0.006782419855136723,-0.00786626579212446,-0.015411570946115671,0.007982858822706662,-0.015936507839660385,0.006980776264163158,-0.0016968595152899724,-0.06623421617839809,0.005360972356831972,0.010154694457141566,0.001723067200636752,-0.009464489085587835,0.021107096568240724
2018-01-31,0.00036483870622050496,0.10006513220944258,0.10902806385500652,0.07544527447803451,0.03234937283169237,0.09431839716267332,0.07194194966952727,0.07356502898868333,0.030062762922050457,0.059639430620733735,0.07155985891824002,0.0863318278521743,0.056359174737674156,0.07551753028623787,-0.031306235621676226,0.06825457888452546,0.05887991792831082,0.0703674140987749,0.06555392052418774,0.09241052681706208
2018-02-28,-0.05433988938630052,0.020126291468461233,0.010257672687832065,0.0016747329694251079,-0.020759902030566435,0.005522172393586544,0.004069272875131702,-0.02802876981435587,-0.03592048839869577,-0.0016829105139698486,-0.028111354728598603,0.002222562050866461,-0.036360412280689425,0.0009595200694374473,-0.04108375499686823,-0.029217965987676786,-0.0022604494806570674,-0.004090559412421757,-0.04494891206650686,-0.03469064046436765
2018-03-31,0.0019282389692285573,-0.035203088355249434,-0.02120055720422198,-0.0364109758963298,0.006320007324218668,-0.033920182188610926,-0.039842431818411406,-0.03382973544908219,0.013639383057096666,-0.010114270507757372,-0.026208586653615362,-0.026125063842222573,-0.03129026390937095,-0.035750515782186354,0.03240992066416171,-0.02728640964544604,-0.015971862847890206,-0.040340326739993326,-0.03256474784460994,-0.026712777817324618
2018-04-30,-0.035796779120948696,-0.0032076953485549176,0.027717811932702174,0.00019283085476073936,-0.009539745360543916,0.008192574026395949,-0.00118906247576267,0.004098352576868081,-0.012799455150545702,-0.07265850581304645,0.0061358589739757274,-0.06292693279461037,0.00516821546906665,-0.00023387886627379562,0.024684752674143384,0.0027487974078557187,-0.020720651488970177,0.0006114478240131227,0.010565117865239282,0.02379303002203259
2018-05-31,0.05469065393050121,0.07622681029323752,0.08535212885002896,0.07054741272280918,-0.011959209467577336,0.06633505580940136,0.07499557476030372,0.046495169787542645,0.012632950855399505,0.12752503818394567,0.03950101751694146,0.11089373457019769,0.024309071257752057,0.07048424964755995,-0.00314218915344755,0.0438601957333522,0.04243564856355819,0.06782771927137765,0.0018235050083088566,0.01986504579181858
2018-06-30,0.014610131659756442,0.03681557246303191,0.02410527599210499,-0.00486136934304926,-0.03614944763120931,-5.18514036068618e-05,-0.012956072919455552,0.008733243666062984,-0.008207485473216591,-0.05573651666574342,0.01039998372395834,-0.04903161171685011,0.0012548768540154853,-0.008797337078174872,0.015322651379286567,0.008753640157854736,-0.01747860900342535,-0.006151649439043005,0.012741116074553194,0.03347202008342842
2018-07-31,0.02812802047863161,-0.007209764139906483,-0.016345805301611893,0.019902270038186343,-0.022418909632539674,0.017315588396217052,0.023671964545720403,0.026056976063824955,0.0479973785793566,0.04561132899285414,0.026260199205930812,0.040731566643118056,0.03704654909389404,0.026240407529127596,0.016729928050387644,0.025098523642618664,0.07850343375302749,0.02087227469070596,0.06554039396965194,0.01802372860296919
2018-08-31,0.0224964024400498,0.07933912103504892,0.07599711232475204,0.07433036226360912,-0.021381117106768266,0.07256789006020936,0.07315464103718616,0.04702218299434402,0.0015792557581024713,0.031341625755331615,0.050533630896410164,0.025983826382451003,0.03191985005132536,0.08938546982331896,0.011535204349026662,0.046688792257513656,0.022347541202951904,0.06598985372260024,0.04329245992251529,0.05104700706872656
2018-09-30,-0.0078069985209587855,-0.03128680549170104,-0.02848520204358218,-0.005284010692994334,-0.006607347245927042,-0.005178903983709571,-0.009293260311798557,0.002816685840139499,0.00315359143352012,-0.054736093887518655,0.003916765076832807,-0.02769016888634468,0.0014122960475262403,-0.0011834590214616636,-0.011655201783919544,0.001866292041289741,0.03622362202548324,-0.003571384239628439,0.025544328279414552,0.0023087155152337058
2018-10-31,-0.13018596240476554,-0.07240843848921563,-0.10972157613790046,-0.08698541720558872,0.02119545356837582,-0.10172894435825641,-0.08478505610762477,-0.08761797525140336,-0.08990879443632216,-0.11994732791530127,-0.08473539664341978,-0.1193731618642917,-0.06910427990346313,-0.08476499988097908,0.011707790118448802,-0.09066065234358012,-0.11451533075244447,-0.08004777157473819,-0.06778775064845843,-0.10100668694750026
2018-11-30,0.03659537009936087,0.010482991248332851,0.0021426604117862347,-0.017454528808593772,0.003386881324189961,-0.005051025937163001,-0.020161072722816753,-0.0005131279864505345,0.05595851085291237,0.04080322317060636,0.009724302116707273,0.03246193624539684,0.01854926993718098,-0.014671779651858619,0.03916141022176367,0.005736112564097562,-0.006352866458248174,-0.01962482756798478,0.08083434098113496,0.02476751450348802
2018-12-31,-0.1396270796607476,-0.21415341740130922,-0.07617987971318119,-0.0888230783815801,0.04942010593064916,-0.08240259755747259,-0.08080931302651873,-0.08444554542371763,-0.07719988988914295,-0.09051720037390609,-0.09063327796822185,-0.06739968258543838,-0.09334299400420631,-0.08671372692104995,-0.04914458059939508,-0.08792773666197617,-0.09898388550559567,-0.08772450228140671,-0.09763221385414289,-0.08315580984516191
2019-01-31,0.10281233228808762,0.1673739414259594,0.1342362692484269,0.08143781853863796,0.028865979381443196,0.10377960269787567,0.08853876264982574,0.0884029426747368,0.10740874813828971,0.11622661625515551,0.08994627768450258,0.10056717213654287,0.08006559960563542,0.07990170643619421,0.03717217334595335,0.09201221202912357,0.13418657137592627,0.06937720666051805,0.048086879320196285,0.09867686528906039
2019-02-28,0.06216553122808932,0.048869106352479985,0.03536874559199532,0.07342722718144801,-0.006092201492829408,0.046799953433843466,0.054224841403777146,0.033914286141005556,0.07202310895753561,0.07278601608882806,0.03261020454150576,0.06398751163196637,0.03241581238625013,0.07326818761060205,0.03878567956205625,0.03688052063582403,0.06893082361404512,0.06910081344909869,0.010808463402718349,0.0131458018130437
2019-03-31,-0.040421948435447885,-0.002502835133906256,0.013868568587477093,0.03708885475059609,-0.01596899557748621,0.03936490826037331,0.03852235259218162,0.03263577781874827,0.014631168683535423,-0.0005654106096394385,0.023846331921334896,0.031566360722710574,0.013635777272923422,0.03759828428585421,0.020874432603207094,0.02840231355736833,-0.04055181062962521,0.04431272033025824,0.001091090806941919,0.03302785064773017
2019-04-30,0.06234620632020871,0.030109969450762497,0.06357093030281402,0.06443994219781146,-0.006638842503124187,0.06435197168484841,0.06663167125684555,0.04712511710215783,0.020011780881002084,0.0948519497469913,0.04544883037242453,0.11617594654062269,0.04085237035728628,0.06369933942214501,0.008641937225627228,0.047052810999282935,0.05599127689299155,0.06364863627665751,-0.027138941294490793,0.05463330087015317
2019-05-31,-0.07915055085923106,-0.10830052267143175,-0.06620184838652732,-0.08858954497250093,0.017574298155486723,-0.08365230235426668,-0.09567140509727612,-0.06589362582019942,-0.04356602216332517,-0.17120212245927746,-0.061657065150930945,-0.16562673066472566,-0.06377117441198232,-0.08879619803692795,-0.008720925481967345,-0.06337773208070518,-0.004126279304775937,-0.08664718300282159,-0.022182425605498768,-0.07603895458168752
2019-06-30,0.10691820529452789,0.09287661598599417,0.04255172530506801,0.08294210740704644,0.08002914919848991,0.0722453806258676,0.07636656415571541,0.06453998726782428,0.07420811376289782,0.12884448450457686,0.0678901570821091,0.12400858553243,0.06440953134723126,0.08449034304496705,0.025852684036030915,0.06512389759223458,0.07644496771732445,0.08554738597987055,0.06141155688951461,0.07445460902345413
2019-07-31,0.007196990030418515,0.009036747469159945,0.015992126796265493,0.03612716833815899,7.514839229982861e-05,0.033294692828149675,0.04573249320163075,0.023632975436860715,0.010109536764425497,0.07621508150965939,0.018867921068360882,0.056297595996615435,0.015119428927581113,0.035373923540507946,-0.0021063627076230995,0.022951221090692808,0.018379558273319496,0.034982005324347476,-0.01619170995123742,0.012751714021611349
2019-08-31,-0.05453180724402251,-0.04992376057046588,-0.061387910761352193,-0.02262512183621901,0.0791231345612986,-0.026746809721156062,-0.02913887459242792,-0.0035459935545600896,0.00583817284809518,-0.03335621760060514,-0.009554111467993454,-0.023141550057935834,-0.016743370175779537,-0.021937295218810382,0.04832268343043822,-0.005743728116386793,0.015213083081315082,-0.015352208930368705,-0.005924960710375848,-0.009443334808821535
2019-09-30,0.06841691577014708,-0.023866875788990494,-0.018301090911680196,0.011098791284708032,-0.0339478600543478,0.0006915952653216983,0.01642527993433207,0.004467299955865478,0.01160857284142236,0.02300483260255981,0.00047637150108181814,0.03262837920174766,0.014771675932030437,0.009318250214991997,0.03300730920807471,0.0006017938856859306,-0.005677593042537676,0.012573871688029259,-0.005187651530009441,0.009366073758468874
2019-10-31,0.0390915567088963,0.05753037101087055,-0.006610215342268244,0.03700794697684495,0.02563546974700759,0.03243948267766661,0.038195913699262896,0.023367938784491393,0.0054645019474759415,0.05915928191839481,0.03190096699235756,0.06120805348782521,0.02210465276625917,0.037531877630955446,-0.008632024274700334,0.02592012022031831,-0.011420024335789924,0.038991673131077764,0.05125932416919965,0.0012427632947102918
2019-11-30,0.0297026326605061,0.0918204354520924,0.029682252117406493,0.056857739186374046,-0.03208588289288572,0.047978150907350026,0.05504456615873843,0.041838598735979726,0.020380435205136882,0.017801702652102458,0.045333950795907185,0.040650781406776026,0.036198237801696065,0.05593809041753639,-0.019802031119314223,0.03992026323222997,0.04971120130346263,0.05366326749640771,0.0500263626783064,0.013239540706024178
2019-12-31,0.00908172436950938,0.02480605431483829,0.010165508888144936,0.0370582914566282,0.03655877893383952,0.03125936677094909,0.039878459047804515,0.029835980966214537,0.028761700479310814,0.07766373779072655,0.025270369080999888,0.07551286902747534,0.024020832463534036,0.03684104353966178,0.023640684421037284,0.02688841283300336,-0.015785675540007094,0.03981391062877759,0.02382151771504959,0.02425480845016681
2020-01-31,-0.0357931071314318,0.09689178679584831,0.03903111073283427,0.037113613237083065,0.04499655849690343,0.038488538658250526,0.041315564738527044,0.03494436502760223,0.01397869753816261,-0.010571811801949438,0.027876399050739353,-0.03201912070358881,-0.00040382269045469155,0.03810490643125064,0.06095602737120709,0.03128943846700816,0.03152783816481697,0.03992586162556799,-0.026703330104110634,-0.0007973088469224177
2020-02-29,-0.09001502782272008,-0.0006331660913319048,-0.04946391563003494,-0.07210321007011089,-0.006361728631845698,-0.06545518059156308,-0.06597584964854897,-0.06248755004275497,-0.08807753662284845,-0.05643340954978049,-0.06565441511064296,-0.04636707747564772,-0.07916576120026764,-0.07290109101125353,-0.0998680658318083,-0.06467234903000652,-0.11168369039531445,-0.07300953478221128,-0.06586643957533345,-0.07572612421703884
2020-03-31,-0.21465906695607095,-0.16473944796322182,-0.09949047413968304,-0.10121865768159166,-0.002224031676743232,-0.09888940539318136,-0.09653890620319727,-0.100827848407123,-0.12290036805633275,-0.13333334550142695,-0.10736301099007273,-0.1146727678121785,-0.12998720210699632,-0.10078506520323882,-0.10647813054236688,-0.1082972834458118,-0.23894785173945687,-0.09052845707090829,-0.04351580555811396,-0.1532418174860214
2020-04-30,0.10423861301019288,0.24578044778454933,0.19372822226602948,0.14053280533232493,0.07261060302877431,0.16163768599014383,0.14624002876317954,0.14990559314819385,0.10054259898503237,0.17151269775097466,0.1468926142385667,0.14536321619958237,0.1269835537781887,0.14204816880844184,0.03231364251246549,0.1508073553808824,0.06899724343114011,0.13736469501361137,0.125874929954787,0.18882541086171245
2020-05-31,0.053385275866697945,0.14309626346671123,0.10379148373595903,0.07734264026988646,0.02588161543682088,0.07565037797136998,0.07533717768673687,0.06460002823497168,0.06554530644532286,0.08262648926226501,0.07082650606213248,0.07156228801601383,0.047645262374153674,0.07863635859213591,0.04306022420975886,0.07059669038638794,0.08286213175085133,0.0717645475963693,0.032888786412227144,0.06509437449923916
2020-06-30,0.041989324296047625,0.12997739528861252,0.04588110031004278,0.06763597516598852,0.02737702630176453,0.054911055604508485,0.07093238453821216,0.051038033096377555,-0.010887357310964574,0.06050490662114272,0.038029045515320714,0.07547848128091683,0.013275426952259473,0.06773165060897779,-0.05803942041934995,0.0468272113091297,-0.004427785893970526,0.06655094990127042,-0.028540941466228764,0.02834363937408857
2020-07-31,0.021222128552308872,0.17253977198495263,0.07811863089166149,0.060554517099854044,0.10790463097013703,0.06717059371113687,0.05989623570520597,0.07657026905433306,0.07127133026177068,0.10890684338386558,0.07730941898111299,0.07206410482715309,0.05889221859121929,0.05941659095943419,0.07236999337556083,0.07560987211731662,-0.023719942674702565,0.056847569746825144,0.054561797752809005,0.07274294089832822
